0.000132,0.000154,0.000164,0.000417,0.000487,
8.2e-05,0.000262,0.000368,0.000463,0.000235,
0.000145,0.000148,0.000238,0.000402,0.002361,
0.000112,0.000192,0.000433,0.001773,0.001178,
0.000126,0.000187,0.000476,0.000601,0.000815,
8.8e-05,0.000319,0.000301,0.000275,0.000426,
8.7e-05,0.000294,0.000361,0.000484,0.000532,
0.000109,0.000198,0.000329,0.000286,0.000438,
0.000169,0.000174,0.000302,0.000445,0.000219,
0.000161,0.000241,0.000438,0.000548,0.000791,
7.5e-05,0.000322,0.000409,0.000446,0.000288,
9.7e-05,0.000214,0.000428,0.000444,0.000648,
0.000244,0.000291,0.00045,0.000614,0.000272,
0.000172,0.000275,0.000337,0.000287,0.000824,
0.000128,0.000184,0.000364,0.000497,0.00075,
0.000192,0.000202,0.000444,0.000361,0.000662,
0.000165,0.000329,0.000271,0.000629,0.001006,
7.9e-05,0.000349,0.000304,0.000557,0.000742,
0.000128,0.000323,0.000222,0.000571,0.00078,
0.000108,0.000142,0.000421,0.00023,0.000249,
0.000157,9.1e-05,0.000259,0.000378,0.000754,
0.00011,0.000305,0.000184,0.000485,0.000873,
0.000155,0.000358,0.000498,0.000217,0.000741,
0.000109,0.000161,0.000343,0.0004,0.000616,
0.000112,0.000267,0.000236,0.000325,0.000652,
8.2e-05,0.000257,0.000213,0.000292,0.000784,
0.000144,0.000235,0.000962,0.001412,0.000427,
0.000184,0.000392,0.000356,0.000415,0.000554,
0.000118,0.000221,0.00029,0.000235,0.000573,
6.6e-05,0.000206,0.000345,0.00041,0.000421,
8.7e-05,0.000232,0.000221,0.000261,0.00018,
6.8e-05,0.000212,0.000752,0.000514,0.000663,
0.000133,0.000267,0.000318,0.00052,0.00054,
8.8e-05,0.000349,0.000323,0.000319,0.000537,
9.5e-05,0.000154,0.000281,0.000445,0.000734,
7.1e-05,0.00016,0.000243,0.000419,0.000653,
0.000117,0.000275,0.000418,0.000455,0.000391,
8.1e-05,0.000127,0.000893,0.000662,0.000592,
0.000138,0.000225,0.000184,0.00034,0.000366,
9.2e-05,0.000314,0.000479,0.000536,0.00073,
0.000156,0.000196,0.000311,0.000553,0.000335,
0.000138,0.000278,0.000253,0.000513,0.000423,
0.000107,0.000234,0.00044,0.000682,0.000729,
7.3e-05,0.000171,0.00025,0.000635,0.000697,
0.000153,0.000318,0.000161,0.00029,0.000503,
0.000124,0.000338,0.000384,0.001018,0.000946,
9.9e-05,0.000275,0.000253,0.000596,0.00048,
0.000132,0.000361,0.000549,0.000797,0.000309,
0.000116,0.00017,0.000397,0.000338,0.00052,
8e-05,0.000268,0.000366,0.000513,0.000406,
8.6e-05,0.000236,0.000256,0.000563,0.000646,
8.6e-05,0.000278,0.000175,0.00051,0.000183,
0.000168,0.000152,0.00041,0.000544,0.000694,
9.6e-05,0.000154,0.000458,0.000227,0.000674,
0.000142,0.000153,0.000315,0.000582,0.000533,
9.2e-05,0.000281,0.000496,0.000409,0.000394,
0.000144,0.000301,0.000318,0.000526,0.000389,
8.9e-05,0.000171,0.000801,0.000877,0.000405,
0.000158,0.00027,0.000351,0.00041,0.00075,
0.000151,0.000253,0.000197,0.000448,0.000636,
9e-05,0.000663,0.000485,0.000455,0.000548,
0.000118,0.00028,0.000306,0.000331,0.000602,
0.000108,0.000171,0.000784,0.00077,0.00024,
6.6e-05,0.00026,0.000421,0.000309,0.000537,
6.8e-05,0.000243,0.000339,0.000618,0.000636,
8.5e-05,0.000201,0.000207,0.000449,0.000303,
8e-05,0.000108,0.0004,0.000278,0.000789,
0.000128,0.000113,0.000383,0.000316,0.000895,
0.000157,0.000273,0.00035,0.000568,0.000686,
0.000133,0.000258,0.000412,0.000287,0.000621,
0.000169,0.000274,0.000189,0.000736,0.000204,
9.9e-05,0.000194,0.000422,0.000423,0.000492,
0.000148,0.000288,0.000929,0.000621,0.000256,
0.000135,0.00024,0.000413,0.00056,0.00034,
0.000128,0.00022,0.0003,0.000974,0.000447,
0.000113,0.000246,0.000426,0.000155,0.000158,
0.000107,0.000214,0.000145,0.000484,0.000468,
0.000115,0.000166,0.000158,0.000469,0.000557,
0.00025,0.000232,0.00045,0.00076,0.000397,
0.000179,0.000355,0.000325,0.00027,0.000847,
7.8e-05,0.000363,0.00017,0.000274,0.000693,
0.000165,0.000187,0.000364,0.000535,0.000382,
9.9e-05,0.000141,0.00033,0.000312,0.000402,
0.000271,0.000359,0.000535,0.000309,0.000659,
0.000103,0.000169,0.000374,0.000532,0.00074,
0.00015,0.000331,0.0005,0.000597,0.000789,
6.1e-05,0.000317,0.000388,0.000443,0.000641,
0.00011,0.000189,0.000198,0.000299,0.000628,
7.1e-05,0.000259,0.000716,0.000616,0.000962,
0.000137,0.000172,0.000548,0.000399,0.000593,
7e-05,0.00027,0.000237,0.000163,0.000756,
0.000127,0.000338,0.000293,0.000503,0.000744,
0.000107,0.000368,0.000493,0.000233,0.000633,
0.000112,0.000177,0.000174,0.000696,0.000467,
0.000133,0.000215,0.000285,0.000363,0.000529,
6.7e-05,0.000171,0.000412,0.000221,0.000703,
7.3e-05,0.000291,0.000156,0.000484,0.000257,
9.5e-05,0.000317,0.000404,0.000534,0.000674,
0.000118,0.00021,0.000413,0.000266,0.000815,
0.000257,0.000337,0.00029,0.000497,0.000357
