0.001401,0.001957,0.002049,0.002506,0.002893,
0.001501,0.002182,0.002245,0.002427,0.003198,
0.001757,0.00201,0.002279,0.002799,0.003225,
0.001557,0.001594,0.002103,0.00204,0.002022,
0.001059,0.00164,0.001655,0.001762,0.002112,
0.001405,0.001571,0.001926,0.002111,0.002087,
0.001338,0.00163,0.00175,0.001715,0.001955,
0.001732,0.001891,0.001917,0.002073,0.002204,
0.001312,0.001588,0.001865,0.002281,0.002126,
0.001642,0.00151,0.001685,0.001848,0.002144,
0.001339,0.001637,0.001838,0.002032,0.00236,
0.001242,0.001574,0.001861,0.00207,0.001954,
0.001245,0.001683,0.001923,0.001966,0.001991,
0.001359,0.001583,0.001883,0.00215,0.002188,
0.001698,0.001787,0.002508,0.001978,0.002083,
0.001237,0.001456,0.001749,0.001666,0.001655,
0.001229,0.001618,0.00163,0.002125,0.001906,
0.00126,0.001621,0.001672,0.001781,0.002248,
0.001517,0.001669,0.002068,0.002337,0.002461,
0.001528,0.001674,0.001917,0.001998,0.002328,
0.001221,0.001689,0.001545,0.002152,0.002447,
0.00162,0.00188,0.002042,0.002512,0.002289,
0.001545,0.001617,0.001834,0.001925,0.002106,
0.001233,0.001297,0.001567,0.002045,0.002619,
0.001399,0.001823,0.001956,0.002235,0.002421,
0.001246,0.001584,0.001804,0.002225,0.002091,
0.001333,0.001569,0.001703,0.001841,0.002209,
0.001313,0.00156,0.001858,0.002153,0.002181,
0.001241,0.001413,0.001882,0.002161,0.002103,
0.001644,0.001955,0.002152,0.002454,0.002455,
0.001586,0.001762,0.001845,0.002603,0.002531,
0.001472,0.001868,0.001644,0.001783,0.002433,
0.001194,0.001465,0.002269,0.002599,0.00273,
0.00143,0.001566,0.001705,0.002045,0.002043,
0.001936,0.00196,0.002142,0.002559,0.002304,
0.001557,0.001848,0.001832,0.00174,0.002701,
0.001396,0.001353,0.001846,0.0015,0.001789,
0.001296,0.001564,0.001877,0.002215,0.002651,
0.001251,0.002019,0.002077,0.001928,0.002464,
0.00157,0.001787,0.002539,0.002707,0.002539,
0.001585,0.001911,0.002117,0.002177,0.002096,
0.00123,0.001798,0.001964,0.002224,0.002556,
0.00153,0.001832,0.002092,0.002219,0.002845,
0.001482,0.001771,0.001892,0.002579,0.002584,
0.001571,0.001932,0.002219,0.002119,0.002268,
0.001432,0.001811,0.001873,0.002078,0.003181,
0.001425,0.001919,0.002007,0.002574,0.00231,
0.001302,0.001821,0.002194,0.002156,0.002832,
0.001603,0.001861,0.001504,0.001719,0.002543,
0.001248,0.001775,0.002197,0.002637,0.002474,
0.001628,0.001632,0.001942,0.001741,0.002735,
0.001681,0.001468,0.00197,0.00212,0.002472,
0.001444,0.001804,0.001832,0.002308,0.00212,
0.001108,0.001713,0.001894,0.002118,0.002499,
0.001838,0.001964,0.001874,0.00218,0.001882,
0.00138,0.001577,0.001751,0.002058,0.002893,
0.001586,0.001875,0.002251,0.002068,0.001871,
0.001418,0.001533,0.001745,0.001814,0.001875,
0.001344,0.001416,0.001631,0.001803,0.001699,
0.001351,0.001557,0.002966,0.002249,0.002362,
0.001428,0.001776,0.001674,0.002101,0.002547,
0.001308,0.001966,0.002018,0.002213,0.002432,
0.001489,0.00189,0.00192,0.002109,0.002343,
0.001602,0.002012,0.002274,0.002145,0.002369,
0.001526,0.001749,0.001979,0.002392,0.002582,
0.001578,0.001918,0.001921,0.001885,0.002118,
0.001389,0.001669,0.001795,0.002398,0.002288,
0.001509,0.001815,0.001965,0.002337,0.002,
0.001246,0.001632,0.001773,0.002027,0.002193,
0.001247,0.001693,0.001823,0.001927,0.001808,
0.001247,0.001518,0.001631,0.002112,0.002554,
0.001382,0.001671,0.001559,0.001828,0.001931,
0.001266,0.001589,0.001727,0.001903,0.001895,
0.00128,0.001816,0.001755,0.001713,0.001952,
0.001416,0.001489,0.00182,0.001873,0.001869,
0.00127,0.001697,0.002271,0.002291,0.002641,
0.00154,0.001812,0.002135,0.002483,0.002714,
0.001584,0.001795,0.001616,0.001988,0.001998,
0.00172,0.001703,0.002142,0.002062,0.002129,
0.001275,0.001231,0.001597,0.002227,0.001994,
0.001175,0.001581,0.001829,0.001675,0.002069,
0.001166,0.001447,0.001771,0.002588,0.002156,
0.001608,0.001644,0.002095,0.002415,0.002308,
0.001478,0.002204,0.002262,0.002164,0.002552,
0.001393,0.001524,0.001824,0.001913,0.001855,
0.001464,0.001862,0.002047,0.002283,0.002528,
0.001482,0.001875,0.001711,0.002548,0.002462,
0.001552,0.001958,0.002054,0.002049,0.001932,
0.001434,0.00187,0.002032,0.00229,0.002283,
0.001616,0.002354,0.00228,0.002239,0.002467,
0.001613,0.001736,0.002267,0.002285,0.002034,
0.001253,0.002147,0.002158,0.002278,0.002529,
0.001586,0.001874,0.002092,0.002309,0.00279,
0.001878,0.002054,0.002358,0.002522,0.003119,
0.001797,0.001533,0.002488,0.002534,0.002735,
0.001515,0.001868,0.001957,0.002155,0.002186,
0.001471,0.001899,0.001928,0.00216,0.002252,
0.001613,0.001482,0.001618,0.002369,0.002698,
0.001655,0.002062,0.002232,0.002471,0.002499,
0.00157,0.002418,0.002425,0.002886,0.002685
