0.088254,0.025231,0.016635,0.008884,0.005386,
0.097679,0.035564,0.018575,0.009073,0.006651,
0.092048,0.028612,0.018145,0.011784,0.006678,
0.08751,0.042031,0.026872,0.01433,0.007766,
0.104029,0.029132,0.018756,0.010273,0.006044,
0.099322,0.031316,0.015867,0.011255,0.00683,
0.128042,0.049496,0.021006,0.012984,0.006434,
0.091235,0.021973,0.01651,0.010645,0.006362,
0.102726,0.035949,0.020996,0.009591,0.006062,
0.102858,0.035729,0.021454,0.014195,0.006339,
0.0946,0.025812,0.017217,0.012162,0.006344,
0.122847,0.038847,0.023031,0.012545,0.006202,
0.096665,0.033834,0.019507,0.012423,0.007265,
0.118844,0.037907,0.013215,0.008915,0.005816,
0.073395,0.023231,0.014295,0.010058,0.00475,
0.115678,0.025869,0.01157,0.009763,0.00453,
0.090095,0.02561,0.019593,0.009172,0.004799,
0.080433,0.021604,0.015247,0.008848,0.004603,
0.089717,0.038974,0.021067,0.012137,0.006973,
0.081334,0.043396,0.020654,0.013655,0.006593,
0.093278,0.028704,0.017432,0.010569,0.006574,
0.10164,0.029872,0.02282,0.013173,0.006323,
0.110014,0.033415,0.018708,0.012539,0.006429,
0.132252,0.040169,0.023357,0.010514,0.005191,
0.088231,0.025913,0.015135,0.010575,0.005805,
0.10637,0.037443,0.022253,0.012532,0.006176,
0.099886,0.030053,0.022868,0.012087,0.007047,
0.08912,0.034245,0.023348,0.011379,0.006236,
0.105796,0.040036,0.016881,0.011199,0.005895,
0.103244,0.029019,0.018138,0.013799,0.006631,
0.10405,0.034272,0.020306,0.009862,0.006239,
0.094744,0.032337,0.019994,0.012231,0.006398,
0.089257,0.031596,0.019859,0.010471,0.00594,
0.108634,0.036815,0.018317,0.01117,0.007217,
0.102743,0.031486,0.015388,0.012195,0.007492,
0.103009,0.026193,0.013538,0.011571,0.00645,
0.080694,0.032993,0.014784,0.010968,0.007381,
0.109771,0.03517,0.024866,0.015157,0.007065,
0.104395,0.032129,0.017671,0.012808,0.007245,
0.101069,0.031405,0.016905,0.01082,0.006713,
0.102565,0.043464,0.021463,0.011866,0.006662,
0.115929,0.036349,0.019819,0.011499,0.006607,
0.117258,0.032068,0.020946,0.014226,0.007421,
0.114045,0.029959,0.014284,0.008148,0.004792,
0.076843,0.025911,0.016205,0.010098,0.005042,
0.105505,0.031793,0.017701,0.00954,0.006905,
0.082375,0.024029,0.020954,0.010746,0.005674,
0.085232,0.025818,0.018534,0.010933,0.006471,
0.083728,0.019029,0.012466,0.008746,0.004706,
0.104245,0.033752,0.020744,0.010722,0.006366,
0.113205,0.029716,0.014199,0.011342,0.006985,
0.100424,0.03619,0.015386,0.012265,0.007518,
0.092554,0.023808,0.016794,0.011742,0.005987,
0.084969,0.031881,0.016792,0.011699,0.005397,
0.134795,0.041952,0.020893,0.011192,0.00609,
0.121988,0.046744,0.025381,0.012574,0.007654,
0.112477,0.027757,0.021037,0.012854,0.006108,
0.096006,0.027216,0.015787,0.01307,0.010767,
0.089242,0.026983,0.017476,0.010679,0.006743,
0.115221,0.038239,0.019032,0.010147,0.006816,
0.103858,0.037474,0.016211,0.012815,0.005967,
0.112198,0.03379,0.02161,0.012161,0.00617,
0.111612,0.032506,0.016581,0.016729,0.007395,
0.116547,0.030724,0.017767,0.011865,0.006841,
0.097317,0.034375,0.023094,0.013818,0.005656,
0.085209,0.034803,0.017408,0.010856,0.005447,
0.106025,0.023161,0.012502,0.01117,0.005126,
0.105302,0.030404,0.013718,0.010338,0.006615,
0.094397,0.022366,0.015374,0.013701,0.006476,
0.112612,0.03103,0.018413,0.012738,0.00626,
0.094625,0.045021,0.024749,0.014764,0.006609,
0.140953,0.032562,0.021201,0.012541,0.006435,
0.09202,0.030032,0.022796,0.014557,0.007932,
0.124311,0.037283,0.01774,0.012715,0.007916,
0.11622,0.039042,0.021588,0.013231,0.007481,
0.14708,0.047298,0.026431,0.015004,0.007699,
0.098916,0.032819,0.022387,0.014337,0.00749,
0.156245,0.029603,0.017787,0.010562,0.005948,
0.10761,0.029266,0.019334,0.011384,0.006396,
0.100656,0.032887,0.018235,0.012484,0.00717,
0.120514,0.046226,0.018585,0.011407,0.005435,
0.084214,0.027916,0.015291,0.013085,0.008211,
0.105886,0.026549,0.021835,0.009148,0.005558,
0.094571,0.031926,0.017743,0.012786,0.007011,
0.12646,0.039759,0.019454,0.013131,0.006662,
0.124856,0.030163,0.016526,0.009502,0.006161,
0.098429,0.035783,0.020078,0.010265,0.005891,
0.109026,0.034354,0.015965,0.012787,0.006815,
0.134815,0.040213,0.018909,0.009986,0.005776,
0.115605,0.051026,0.019877,0.01072,0.005359,
0.10599,0.047012,0.020347,0.011277,0.006529,
0.093614,0.03593,0.016696,0.012514,0.005923,
0.096858,0.027723,0.014054,0.010162,0.00601,
0.080185,0.024362,0.013283,0.0092,0.006693,
0.105335,0.027725,0.019814,0.010988,0.007007,
0.109621,0.040508,0.020223,0.011777,0.006441,
0.095394,0.035366,0.0146,0.010878,0.006642,
0.112585,0.039518,0.019866,0.012619,0.006735,
0.111736,0.031108,0.015211,0.012955,0.008945,
0.133039,0.041351,0.029167,0.022456,0.009997
